GGPASS_ID,CLUSTER,AVG_WEEKLY_THEO_WIN,AVG_WEEKLY_DAYS_PLAYED,AVG_WEEKLY_ADT,BRAND_ID,SITE_ID,NICKNAME,CID,TOP_CATEGORY,OVERALL_THEO_WIN,OVERALL_ADT,OVERALL_DAYS_PLAYED
273707FC-86B2-4B50-92C7-493F489DE728,1,17.3715261915,1.0,17.3715261915,MBP,GGPUKE,Top18,273707FC86B24B5092C7493F489DE728,SLOT,17.3715261915,17.3715261915,1
278C1DC4-87F0-45BE-8C7D-8D23070C738F,3,36.89335,3.8333333333333335,8.390241736111111,GGPCOM,GGPPL,Anonimek,278C1DC487F045BE8C7D8D23070C738F,CASINO,221.3601,9.624352173913042,23
27D3E276-47A9-4744-B8D0-F255521CD38F,1,16.44,1.0,16.44,POKEROK,GGPOK,maxurev,27D3E27647A94744B8D0F255521CD38F,SLOT,16.44,16.44,1
27DBA3F5-EF62-46A5-9CFF-8524ACEDAC76,2,16.4739,2.0,8.23695,GGPCOM,GGPCOM,XxDethknell-AF,27DBA3F5EF6246A59CFF8524ACEDAC76,CASINO,16.4739,8.23695,2
2800D5CD-2966-4EDE-B057-642C23200D04,3,16.25636659917,4.2,4.151410729180666,MBP,GGPUKE,fang813,2800D5CD29664EDEB057642C23200D04,SLOT,81.28183299585001,3.8705634759928578,21
28700277-5F42-4715-A9D1-A07DF6ECA935,2,43.74823057485,1.5,23.8820406987,MBP,GGPUKE,chuaner,287002775F424715A9D1A07DF6ECA935,LIVE_DEALER,87.4964611497,29.165487049899998,3
28C1E8A2-F982-4AD3-AF3A-71D8C49037C4,1,12.89033,1.0,12.89033,POKEROK,GGPOK,PROhkin,28C1E8A2F9824AD3AF3A71D8C49037C4,SLOT,12.89033,12.89033,1
28E13172-3A32-460F-815E-E25733427F09,2,46.22250040315,2.5,15.919509093866667,MBP,GGPUKE,CNdushen,28E131723A32460F815EE25733427F09,CASINO,277.3350024189,18.489000161259998,15
296AEEF0-7A82-4E97-B70E-287EEA76E8C1,1,17.302077,1.6,10.859596999999999,POKEROK,GGPOK,fisshher,296AEEF07A824E97B70E287EEA76E8C1,CASINO,86.510385,10.813798125,8
29C0CB32-1598-4673-965C-B06ADE100574,1,20.17390933883275,1.5,17.60866862023275,MBP,GGPUKE,bjdolphins,29C0CB3215984673965CB06ADE100574,CASINO,80.695637355331,13.449272892555166,6
2A1E2A5B-7AE7-4A98-87DA-5264A6B54220,2,2283.2414131191003,2.0,822.7093296275001,MBP,GGPUKE,Yu Lei,2A1E2A5B7AE74A9887DA5264A6B54220,CASINO,4566.482826238201,1141.6207065595502,4
2A2EC444-B502-42F3-B25C-D67EA52B1411,2,10.639515736525,2.0,5.3197578682625,MBP,GGPUKE,Xxwzj,2A2EC444B50242F3B25CD67EA52B1411,CASINO,10.639515736525,5.3197578682625,2
2AA4CC30-9573-49BF-BC42-A5243B199D68,3,537.7488062956,3.3333333333333335,152.10704210834916,MBP,GGPUKE,qweasdasd,2AA4CC30957349BFBC42A5243B199D68,CASINO,3226.4928377736,161.32464188868,20
2AF35E9B-D853-475B-A064-3CDCF5F138D7,1,73.85618,1.0,73.85618,POKEROK,GGPOK,artemlev,2AF35E9BD853475BA0643CDCF5F138D7,SLOT,73.85618,73.85618,1
2B402411-3D6E-4411-AE8B-50724B0D1534,2,28.537560000000003,1.6,20.09794,POKEROK,GGPOK,Elisei,2B4024113D6E4411AE8B50724B0D1534,CASINO,142.6878,17.835975,8
2BEB3A5E-3AB3-44F7-B992-E78725680126,1,12.9886358523,1.0,12.9886358523,MBP,GGPUKE,ddxx1,2BEB3A5E3AB344F7B992E78725680126,SLOT,51.9545434092,12.9886358523,4
2CC64545-6965-4565-B53E-057C27073C68,1,15.284498724025001,1.5,9.40604813485,MBP,GGPUKE,xtttdamowang@,2CC6454569654565B53E057C27073C68,LIVE_DEALER,30.568997448050002,10.189665816016667,3
2D2CD675-4F70-4765-B3BE-0798A893F574,3,19.0748764641125,3.0,6.358292154704166,MBP,GGPUKE,harry shi,2D2CD6754F704765B3BE0798A893F574,LIVE_DEALER,38.149752928225,6.358292154704166,6
2E2BD850-32D7-4E78-B29A-DC2BAB6DCBB4,4,10.023056814366667,4.666666666666667,2.1324954818994444,MBP,GGPUKE,Choupidan,2E2BD85032D74E78B29ADC2BAB6DCBB4,CASINO,30.0691704431,2.1477978887928573,14
2F5F684A-1D2E-40D0-81B5-36E2A882BEAE,1,455.6,1.0,455.6,POKEROK,GGPOK,NotK6,2F5F684A1D2E40D081B536E2A882BEAE,LIVE_DEALER,455.6,455.6,1
2F89927F-4C6F-4719-9D1F-86E037FD66AA,3,122.38768196902501,2.75,37.7394269700675,MBP,GGPUKE,Leviatan1,2F89927F4C6F47199D1F86E037FD66AA,CASINO,489.55072787610004,44.504611625100004,11
2F8D1CC4-413C-4329-936C-FFD0223E151D,1,10.7293969413,1.0,10.7293969413,MBP,GGPUKE,kilten,2F8D1CC4413C4329936CFFD0223E151D,CASINO,10.7293969413,10.7293969413,1
302FB070-79F6-46A8-8A14-F4F79C9E8ECB,1,11.9867149758,1.0,11.9867149758,MBP,GGPUKE,mengmeng chui,302FB07079F646A88A14F4F79C9E8ECB,CASINO,11.9867149758,11.9867149758,1
30459E45-1556-48E5-90F9-D50415353C0C,1,32.143352123575,1.0,32.143352123575,MBP,GGPUKE,yfsky,30459E45155648E590F9D50415353C0C,CASINO,32.143352123575,32.143352123575,1
30546D22-0CE6-4E3E-B10A-2BD3B172C586,1,11.2891762287,1.0,11.2891762287,MBP,GGPUKE,dalei1989,30546D220CE64E3EB10A2BD3B172C586,CASINO,11.2891762287,11.2891762287,1
3054D88D-F568-4FB7-8163-9D8365157A51,1,17.9015583972,1.0,17.9015583972,MBP,GGPUKE,Haos1129,3054D88DF5684FB781639D8365157A51,SLOT,17.9015583972,17.9015583972,1
3097B827-24BA-446B-8C43-E5E7901BEB7A,2,185.241730988725,2.0,78.02505545690833,MBP,GGPUKE,rabbrt,3097B82724BA446B8C43E5E7901BEB7A,CASINO,370.48346197745,92.6208654943625,4
3097F20F-577C-4768-A701-DAC7B3393313,1,12.272564568825,1.5,9.329051762275,MBP,GGPUKE,lianshengguaiwu,3097F20F577C4768A701DAC7B3393313,LIVE_DEALER,49.0902582753,8.181709712550001,6
31035C61-6F33-4807-8798-C6A105076D6C,1,24.1139102982,1.0,24.1139102982,MBP,GGPUKE,CcMiss,31035C616F3348078798C6A105076D6C,SLOT,24.1139102982,24.1139102982,1
31D02A78-1BE9-466D-91E2-1B319084376B,2,185.10425502809,2.4,54.98857699840251,MBP,GGPUKE,Hellofuture,31D02A781BE9466D91E21B319084376B,CASINO,925.52127514045,77.12677292837084,12
322874AE-9995-41DB-B63F-DDD49FF7C627,1,18.5943,1.0,18.5943,NATURAL8,Natural8,lotha27,322874AE999541DBB63FDDD49FF7C627,CASINO,18.5943,18.5943,1
323E8E10-D13E-417E-AC67-273110C59298,3,45.3101168595,2.6666666666666665,13.070778385483331,MBP,GGPUKE,jiangui2024,323E8E10D13E417EAC67273110C59298,CASINO,135.9303505785,16.9912938223125,8
3253E24C-BB80-4D9A-8571-02D630CF24B8,2,96.14970617069999,1.3333333333333333,79.5711274065,MBP,GGPUKE,yqla,3253E24CBB804D9A857102D630CF24B8,CASINO,288.4491185121,72.112279628025,4
335219BE-86BC-4A7A-B74E-F3DF33D3AD68,1,12.9311,1.0,12.9311,GGPCOM,GGPCOM,zeeker,335219BE86BC4A7AB74EF3DF33D3AD68,CASINO,25.8622,12.9311,2
33532AC0-7B59-4495-BB3D-0FCC8BF00860,1,16.1756,1.0,16.1756,GGPCOM,GGPCOM,N3117,33532AC07B594495BB3D0FCC8BF00860,CASINO,16.1756,16.1756,1
33A28B48-DE92-4CF9-8E71-3C4D3FFBCEFA,3,11.0217256308,2.6,4.46261762667,MBP,GGPUKE,Tiger018,33A28B48DE924CF98E713C4D3FFBCEFA,SLOT,55.108628154,4.239125242615385,13
33AA1F6A-2EDB-4FFF-BF90-21038DD26DB0,1,12.36265,1.5,11.138925,GGPCOM,GGPCOM,SkoTy[MN],33AA1F6A2EDB4FFFBF9021038DD26DB0,SLOT,24.7253,8.241766666666667,3
342D0792-A0A7-455E-9F57-1798888419DD,1,21.8128609335,1.0,21.8128609335,MBP,GGPUKE,cag95,342D0792A0A7455E9F571798888419DD,CASINO,21.8128609335,21.8128609335,1
3433E61A-0CF6-4EB3-9B26-AE473D606954,2,36.95923364055,2.5,32.424204409687505,MBP,GGPUKE,laonaaichirou,3433E61A0CF64EB39B26AE473D606954,CASINO,73.9184672811,14.783693456220002,5
3454410D-4089-47B9-9D82-7C833CBC47A6,2,18.08305392905,2.0,9.041526964525,MBP,GGPUKE,Trutran,3454410D408947B99D827C833CBC47A6,CASINO,18.08305392905,9.041526964525,2
3533D9FC-D16A-4506-8A9A-16E026BA1D64,3,59.77139999999999,3.6,15.872692,NATURAL8,Natural8,TSanchai,3533D9FCD16A45068A9A16E026BA1D64,CASINO,298.85699999999997,16.603166666666667,18
354FD21D-7048-44B9-A3F9-C536A3BB6425,2,298.0562122002,2.0,149.0281061001,MBP,GGPUKE,MMTIAN,354FD21D704844B9A3F9C536A3BB6425,CASINO,298.0562122002,149.0281061001,2
35786123-0DE2-46D6-B28D-F727D6153FC6,3,389.75101728579995,3.3333333333333335,110.40749715086001,MBP,GGPUKE,yuccc2,357861230DE246D6B28DF727D6153FC6,CASINO,1169.2530518574,116.92530518573999,10
35C4C68F-9A2B-4DC3-BF7B-2EB1E15ECE0F,1,18.37038,1.0,18.37038,POKEROK,GGPOK,Netman18BTC,35C4C68F9A2B4DC3BF7B2EB1E15ECE0F,SLOT,18.37038,18.37038,1
35F5D7A0-C0B7-41D8-B556-038DAD695B3C,1,15.5991685872,1.0,15.5991685872,MBP,GGPUKE,mnmnmnmnmnmn,35F5D7A0C0B741D8B556038DAD695B3C,SLOT,15.5991685872,15.5991685872,1
35FFFF50-43DF-4F51-8685-81397C3991A3,3,134.6625908477765,2.5,48.66155154337588,MBP,GGPUKE,Tangfacai,35FFFF5043DF4F51868581397C3991A3,SLOT,269.325181695553,53.8650363391106,5
37025BF4-05F7-4EB4-959B-799541B53E17,4,124.2137912389,4.333333333333333,25.421903536505713,MBP,GGPUKE,wowudi0912,37025BF405F74EB4959B799541B53E17,CASINO,372.6413737167,28.66472105513077,13
37329D2E-FF2E-4D56-B80E-34E943BAF800,2,102.514992918,2.0,51.257496459,MBP,GGPUKE,A111111-1,37329D2EFF2E4D56B80E34E943BAF800,CASINO,102.514992918,51.257496459,2
37C1A011-C789-4FE1-98F8-0F13F8B2CD49,2,400.9930401021,2.0,200.49652005105,MBP,GGPUKE,zjydny,37C1A011C7894FE198F80F13F8B2CD49,CASINO,400.9930401021,200.49652005105,2
37FDF9C4-0731-4F7D-959C-1252D60C02B9,2,19.87314271621,2.4,8.536235497544585,MBP,GGPUKE,ADCAk,37FDF9C407314F7D959C1252D60C02B9,SLOT,99.36571358105,8.280476131754167,12
38790CD8-E56A-4275-A591-356E7BEFB9CA,2,50.046722737125,2.5,35.9383585324875,MBP,GGPUKE,I love you GG,38790CD8E56A4275A591356E7BEFB9CA,SLOT,200.1868909485,20.01868909485,10
389F5489-6461-4C0A-A92C-B8872A52B726,2,146.8450729056,2.0,65.0688216817,MBP,GGPUKE,Yitang,389F548964614C0AA92CB8872A52B726,LIVE_DEALER,587.3802916224,73.4225364528,8
38E96C9D-EF41-4028-B878-95377FE37D6B,1,10.3598884395,1.0,10.3598884395,MBP,GGPUKE,Gaoler,38E96C9DEF414028B87895377FE37D6B,CASINO,10.3598884395,10.3598884395,1
3917FB65-143D-4860-A9AE-CDAA5A17503D,2,32.564946341,2.3333333333333335,11.1604110372,MBP,GGPUKE,Chaoyyy,3917FB65143D4860A9AECDAA5A17503D,CASINO,97.694839023,13.956405574714285,7
39D906EC-128E-43EF-8F48-4DF6C0EF074D,1,144.5470356177,1.0,144.5470356177,MBP,GGPUKE,paomabiyingak,39D906EC128E43EF8F484DF6C0EF074D,SLOT,144.5470356177,144.5470356177,1
39DA4269-2AC0-428C-92C2-8BD6C581D009,3,67.82095843149999,4.0,13.366759182333332,MBP,GGPUKE,lucywanjia,39DA42692AC0428C92C28BD6C581D009,CASINO,406.92575058899996,16.955239607874997,24
3A3470D6-1B9F-4DBB-991F-1BB2ABA0304D,4,30.5889196385125,4.25,6.881836048038542,MBP,GGPUKE,mwgg888,3A3470D61B9F4DBB991F1BB2ABA0304D,CASINO,122.35567855405,7.197392856120588,17
3A361478-574F-4048-80FA-41C1AE15232E,1,31.703122142879998,1.2,30.95980768677,MBP,GGPUKE,beifengdaodan,3A361478574F404880FA41C1AE15232E,CASINO,158.5156107144,26.4192684524,6
3A3EE6B9-4655-4770-BAE8-3B342BF64F6E,2,10.2138,2.0,5.1069,GGPCOM,GGPCOM,BeverleyCrusher,3A3EE6B946554770BAE83B342BF64F6E,CASINO,10.2138,5.1069,2
3AB6B3E8-B34E-4F59-9134-160E93E5F5EB,1,27.1637254787775,1.0,27.1637254787775,MBP,GGPUKE,blaakw,3AB6B3E8B34E4F599134160E93E5F5EB,SLOT,54.327450957555,27.1637254787775,2
3B5ABD35-7CE1-4203-82C4-1A3B38812048,1,21.3231720019375,1.0,21.3231720019375,MBP,GGPUKE,Lucky StarSS,3B5ABD357CE1420382C41A3B38812048,CASINO,42.646344003875,21.3231720019375,2
3B9787D0-0B4D-4954-AB89-39E18EF1A6F3,2,33.7723608144,2.0,16.8861804072,MBP,GGPUKE,HJJ9999,3B9787D00B4D4954AB8939E18EF1A6F3,CASINO,67.5447216288,16.8861804072,4
3D017A66-3B3B-410E-BB1A-FF3A3B0F0625,1,28.5771059562,1.0,28.5771059562,MBP,GGPUKE,Top-icane,3D017A663B3B410EBB1AFF3A3B0F0625,SLOT,28.5771059562,28.5771059562,1
3D29421B-9FB5-45F2-BDA2-A8F99C94E2E0,1,86.71866789075,1.0,86.71866789075,MBP,GGPUKE,19881988,3D29421B9FB545F2BDA2A8F99C94E2E0,LIVE_DEALER,173.4373357815,86.71866789075,2
3DB7E3EC-03EC-4889-8A98-45E2F2ACFC86,2,14.25637,2.5,5.50127,GGPCOM,GGPCOM,molor77,3DB7E3EC03EC48898A9845E2F2ACFC86,CASINO,57.02548,5.702548,10
3DFDB190-5E09-4375-843D-87F50D8E7E42,2,23.71074,1.6666666666666667,11.434957777777777,POKEROK,GGPOK,Ka3ax,3DFDB1905E094375843D87F50D8E7E42,LIVE_DEALER,71.13222,14.226444,5
3EA16E62-E83B-4B73-ACC4-21F402EE4FE0,4,1080.0588,4.2,217.81974558333332,GGPCOM,GGPCOM,Dedo dorado,3EA16E62E83B4B73ACC421F402EE4FE0,CASINO,5400.294,257.1568571428571,21
3F024E95-2F9B-4A92-BB1F-B8887DAB2053,1,38.32520847825,1.0,38.32520847825,MBP,GGPUKE,tpjyule,3F024E952F9B4A92BB1FB8887DAB2053,SLOT,76.6504169565,38.32520847825,2
3F3F5AD5-A904-4621-9391-F658640F61AA,1,16.044,1.0,16.044,POKEROK,GGPOK,Odin777wins666,3F3F5AD5A90446219391F658640F61AA,SLOT,16.044,16.044,1
3FE821C6-E8D3-43C6-A397-FC09546B15E4,2,30.3306,2.0,10.1468,GGPCOM,GGPCOM,Jonytayson1,3FE821C6E8D343C6A397FC09546B15E4,CASINO,60.6612,15.1653,4
407B712B-1205-4673-AB3B-642DB5DEB0EE,1,50.3271,1.0,50.3271,POKEROK,GGPOK,Ravip,407B712B12054673AB3B642DB5DEB0EE,SLOT,50.3271,50.3271,1
40966B66-DE44-469D-BE10-EE86078F9BCE,3,106.22921907600349,2.75,32.87015824457617,MBP,GGPUKE,STEGGH,40966B66DE44469DBE10EE86078F9BCE,CASINO,424.91687630401395,38.628806936728544,11
4227C488-A698-4D64-A21A-C2F92B1127F3,3,41.177490075416664,2.8333333333333335,20.44370574274833,MBP,GGPUKE,Misterbb11,4227C488A6984D64A21AC2F92B1127F3,CASINO,247.0649404525,14.53323179132353,17
422D2D6E-7FCC-4D4E-BD7F-A3E7AE0CB76F,1,15.1854811026,1.0,15.1854811026,MBP,GGPUKE,liangGGGGGG,422D2D6E7FCC4D4EBD7FA3E7AE0CB76F,CASINO,30.3709622052,15.1854811026,2
42846B49-FE4F-4D2D-9A21-D68F48AEB1DD,2,40.26112776,2.5,14.817669480475,MBP,GGPUKE,33baby,42846B49FE4F4D2D9A21D68F48AEB1DD,CASINO,80.52225552,16.104451104,5
42CE8BAC-AB30-4CDB-896A-4335F0BBB120,3,28.608299999999996,3.6,6.469804999999999,GGPCOM,GGPCOM,U-TEA [3273],42CE8BACAB304CDB896A4335F0BBB120,CASINO,143.04149999999998,7.946749999999999,18
42DDD289-B65D-4FDA-B03A-2195B5EF3233,1,23.093037730233334,1.0,23.093037730233334,MBP,GGPUKE,anananzai,42DDD289B65D4FDAB03A2195B5EF3233,CASINO,69.2791131907,23.093037730233334,3
445DB151-6908-42B5-9851-4CA2CBC47FDF,1,27.65,1.0,27.65,POKEROK,GGPOK,GrafKo666,445DB151690842B598514CA2CBC47FDF,SLOT,27.65,27.65,1
45259B99-1616-41DF-98C6-0E1BF2AE322D,4,230.3511254853,4.666666666666667,44.34038485092833,MBP,GGPUKE,waibu888,45259B99161641DF98C60E1BF2AE322D,CASINO,1382.1067529118,49.36095546113571,28
4598BD05-24B6-4C86-94F9-1573A33C1A3F,1,15.6,1.0,15.6,GGPCOM,GGPCOM,dcode1985,4598BD0524B64C8694F91573A33C1A3F,SLOT,15.6,15.6,1
466CEBB1-6999-41CC-AEB1-96DACB6584F2,2,27.405,2.0,13.7025,NATURAL8,Natural8,MelzPoker555,466CEBB1699941CCAEB196DACB6584F2,LIVE_DEALER,27.405,13.7025,2
46E8D02B-1BDC-4F7A-BDD9-8D95DE1F694E,1,15.9449548181,1.3333333333333333,8.8585130973,MBP,GGPUKE,mcago,46E8D02B1BDC4F7ABDD98D95DE1F694E,SLOT,47.834864454299996,11.958716113574999,4
475A99DD-C0E7-4DF7-B31E-492F35132148,3,318.9338817981,3.5,77.74198299538125,MBP,GGPUKE,bengbu,475A99DDC0E74DF7B31E492F35132148,LIVE_DEALER,1275.7355271924,91.12396622802858,14
4812C7CC-A0D5-4E79-8A87-BC08EE31A61C,1,10.0432069773,1.0,10.0432069773,MBP,GGPUKE,James1402,4812C7CCA0D54E798A87BC08EE31A61C,CASINO,20.0864139546,10.0432069773,2
482287CA-00E5-4EA4-8C9D-36A77218F26E,1,14.04,1.0,14.04,NATURAL8,Natural8,Youzidai,482287CA00E54EA48C9D36A77218F26E,CASINO,14.04,14.04,1
4823E3D0-1EB9-4F85-932A-0236C25D21E6,3,19.906029019229,3.0,6.635343006409666,MBP,GGPUKE,20 26,4823E3D01EB94F85932A0236C25D21E6,SLOT,19.906029019229,6.635343006409666,3
4841B8B1-E6FD-44C9-A3C5-1A468806B091,2,48.3951,1.5,25.1631,GGPCOM,GGPCOM,red1of1,4841B8B1E6FD44C9A3C51A468806B091,SLOT,96.7902,32.2634,3
4862B4CA-E9B2-4B20-84B7-B44BDC2AEB91,3,400.213653306,3.0,133.404551102,MBP,GGPUKE,salangna,4862B4CAE9B24B2084B7B44BDC2AEB91,LIVE_DEALER,400.213653306,133.404551102,3
48994258-BCCE-4C2D-B45B-4FB86EFF5920,2,39.608523373433336,2.0,17.931248599341668,MBP,GGPUKE,Wangdewu77,48994258BCCE4C2DB45B4FB86EFF5920,CASINO,237.6511402406,19.804261686716668,12
49104512-7701-4FA1-8F30-0EB3B79EE4E0,1,41.5987326597,1.0,41.5987326597,MBP,GGPUKE,sssddds,4910451277014FA18F300EB3B79EE4E0,CASINO,41.5987326597,41.5987326597,1
49113EBA-3410-44C4-8AA6-00EACA182451,1,22.2301721859,1.0,22.2301721859,MBP,GGPUKE,xiaoxinbabasuo,49113EBA341044C48AA600EACA182451,LIVE_DEALER,22.2301721859,22.2301721859,1
491246EF-4B17-4A4D-B509-72E9BB466EBC,1,15.5682,1.0,15.5682,GGPCOM,GGPCOM,gillm,491246EF4B174A4DB50972E9BB466EBC,CASINO,31.1364,15.5682,2
493D808D-87ED-4D5E-880B-9F0256D51A2D,2,32.3700782808875,1.5,18.59061553911875,MBP,GGPUKE,Alanv3vchan,493D808D87ED4D5E880B9F0256D51A2D,CASINO,64.740156561775,21.58005218725833,3
49A85834-CD4C-45D6-8F17-8F5A70A26FAE,1,42.3423739693,1.0,42.3423739693,MBP,GGPUKE,Yyyyy66666,49A85834CD4C45D68F178F5A70A26FAE,SLOT,127.0271219079,42.3423739693,3
49D81346-E686-4AB5-B48D-9992B986B290,3,63.52373878245,3.5,14.85365300289,MBP,GGPUKE,xingcheng Zhou,49D81346E6864AB5B48D9992B986B290,CASINO,127.0474775649,18.149639652128574,7
4A1CBACA-4AB6-4594-815E-C56DA7349F4A,2,49.078314999999996,2.0,22.06749,GGPCOM,GGPCOM,MartianNews,4A1CBACA4AB64594815EC56DA7349F4A,SLOT,245.391575,24.539157499999998,10
4A6DC82C-93CB-4D8B-A0F0-E5C95B215EF9,2,18.6314917532,2.0,8.80398262475,MBP,GGPUKE,HeBong,4A6DC82C93CB4D8BA0F0E5C95B215EF9,LIVE_DEALER,55.8944752596,9.3157458766,6
4A6DE88C-2D90-42F5-B9EB-1813FC0AED55,4,137.85332251190002,4.333333333333333,35.32437971957202,MBP,GGPUKE,jokpot819,4A6DE88C2D9042F5B9EB1813FC0AED55,SLOT,827.1199350714,31.81230519505385,26
4A8EEA49-CC50-40C1-9606-12CFC2BF26CF,1,11.736699999999999,1.6666666666666667,6.98205,GGPCOM,GGPCOM,MikeSz7996,4A8EEA49CC5040C1960612CFC2BF26CF,CASINO,35.2101,7.042019999999999,5
4B4EB2DA-932B-4CCE-9099-E2BFE14C7DD7,2,152.2220280702,2.0,76.1110140351,MBP,GGPUKE,fgsoy,4B4EB2DA932B4CCE9099E2BFE14C7DD7,LIVE_DEALER,152.2220280702,76.1110140351,2
4BA7F407-711C-4E45-82D2-53B3559F3875,1,12.238300815299999,1.5,6.5359652685,MBP,GGPUKE,tianxuan1990,4BA7F407711C4E4582D253B3559F3875,CASINO,24.476601630599998,8.158867210199999,3
4BB91DBE-1CE1-408B-A10B-8F453A15BB5A,2,11.9982125,2.5,4.0719375,GGPCOM,GGPCOM,jomaolbre,4BB91DBE1CE1408BA10B8F453A15BB5A,CASINO,23.996425,4.799284999999999,5
4BCA6F3E-19BA-4029-9219-9A2022A9A3A9,2,12.4041820824,2.0,6.2020910412,MBP,GGPUKE,China8815,4BCA6F3E19BA402992199A2022A9A3A9,LIVE_DEALER,12.4041820824,6.2020910412,2
4C84810C-DF32-4702-B9FD-C6FF9A49A8C5,2,474.764772064025,1.5,422.8951245881875,MBP,GGPUKE,hamit,4C84810CDF324702B9FDC6FF9A49A8C5,LIVE_DEALER,949.52954412805,316.50984804268336,3
4D053218-FBDB-4896-8A80-0A7213A8EAE9,1,31.0060366497,1.0,31.0060366497,MBP,GGPUKE,liang929,4D053218FBDB48968A800A7213A8EAE9,LIVE_DEALER,31.0060366497,31.0060366497,1
4D5DFF0C-24DE-4CF2-8286-DE56F3D73F98,1,26.05330836,1.3333333333333333,21.9708119986,MBP,GGPUKE,leiyu520,4D5DFF0C24DE4CF28286DE56F3D73F98,LIVE_DEALER,78.15992508,19.53998127,4
4D617E09-FA75-4EAD-8A46-B882C2858364,3,81.20595,3.25,23.92248125,NATURAL8,Natural8,DaiKwanBing,4D617E09FA754EAD8A46B882C2858364,SLOT,324.8238,24.986446153846153,13
4DC26736-4C57-4E2F-9800-F65C3FB412CF,1,11.0026507341,1.5,5.51058370665,MBP,GGPUKE,bencpro1,4DC267364C574E2F9800F65C3FB412CF,SLOT,22.0053014682,7.335100489399999,3
4DEC7CD3-69A7-44FC-956A-9B3E96B34397,1,12.4392,1.0,12.4392,POKEROK,GGPOK,B_E_R_E_A_L,4DEC7CD369A744FC956A9B3E96B34397,SLOT,12.4392,12.4392,1
4E1366B6-A2C2-43C0-B19C-7CFFD6C2484A,2,1055.4246999126,1.3333333333333333,788.3490848193501,MBP,GGPUKE,wjkx97,4E1366B6A2C243C0B19C7CFFD6C2484A,CASINO,3166.2740997378,791.56852493445,4
4E1711E9-9A84-4AAF-9753-A300E28AAA72,2,25.872416666666666,2.0,10.791930555555554,NATURAL8,Natural8,TERI_,4E1711E99A844AAF9753A300E28AAA72,LIVE_DEALER,77.61725,12.936208333333333,6
4E35B6D4-EB27-44C5-BFA9-0CFC4EBF81C7,2,26.74984248198,2.0,13.37492124099,MBP,GGPUKE,SyisGodlike,4E35B6D4EB2744C5BFA90CFC4EBF81C7,CASINO,133.7492124099,13.37492124099,10
4EFD00E7-DA54-4798-86D3-E168654C59DB,1,11.869060212299999,1.5,5.976945822599999,MBP,GGPUKE,ddjddj,4EFD00E7DA54479886D3E168654C59DB,CASINO,23.738120424599998,7.912706808199999,3
4F2896BD-5718-4969-9446-02DFB63BFCE6,3,643.9185672318,3.0,186.84764488170666,MBP,GGPUKE,HYl58585858,4F2896BD57184969944602DFB63BFCE6,CASINO,1931.7557016954,214.6395224106,9
4F5DE026-BE7A-464F-BAC7-AD7ABB010069,2,14.580416904449999,2.3333333333333335,5.6400728503625,MBP,GGPUKE,NevinsHoi,4F5DE026BE7A464FBAC7AD7ABB010069,CASINO,43.74125071335,6.2487501019071425,7
4FA25D84-3B4E-4477-9B41-20F242F0A3D8,4,447.81255153245,4.0,111.9531378831125,MBP,EVPUKE,gaigai88,4FA25D843B4E44779B4120F242F0A3D8,CASINO,447.81255153245,111.9531378831125,4
4FF5DA23-53C9-4969-8686-A8008CFD9697,1,21.9455634564,1.0,21.9455634564,MBP,GGPUKE,Jingdaye,4FF5DA2353C949698686A8008CFD9697,SLOT,43.8911269128,21.9455634564,2
50719B18-EC54-4E9C-878D-18CBB31D7875,2,801.03460218435,2.0,317.46198834885,MBP,GGPUKE,PG-ONE,50719B18EC544E9C878D18CBB31D7875,CASINO,1602.0692043687,400.517301092175,4
51596655-E6D6-4EB8-B06F-8E22887B20AB,2,14.9109,2.0,7.45545,NATURAL8,Natural8,Hsvbsgsh,51596655E6D64EB8B06F8E22887B20AB,LIVE_DEALER,14.9109,7.45545,2
51C9DD0A-E568-4432-9795-76D8A5228E20,2,30.815129787375,2.5,12.26842552179375,MBP,GGPUKE,aaawu666,51C9DD0AE5684432979576D8A5228E20,SLOT,61.63025957475,12.32605191495,5
51EA6ADA-FA27-43B0-BA13-DF2AB8C76D15,1,11.6314781286,1.3333333333333333,7.8900277030499995,MBP,GGPUKE,euijun888,51EA6ADAFA2743B0BA13DF2AB8C76D15,CASINO,34.8944343858,8.72360859645,4
5213EC35-D251-457F-A8CF-3D7A214ED2A5,3,2908.6386364568,3.0,770.7200974641333,MBP,GGPUKE,sdfsd2,5213EC35D251457FA8CF3D7A214ED2A5,CASINO,8725.9159093704,969.5462121522667,9
5238146C-0763-4D5E-BCEB-A9F88694FF15,3,38.9343067839,3.0,7.97214453486,MBP,GGPUKE,shuisheyanhai,5238146C07634D5EBCEBA9F88694FF15,SLOT,77.8686135678,12.9781022613,6
52C98A2C-C4C1-49AB-825C-498A8646D923,2,1745.5821151083,2.0,872.79105755415,MBP,GGPUKE,SSSS77777,52C98A2CC4C149AB825C498A8646D923,CASINO,1745.5821151083,872.79105755415,2
532AF537-ACA7-4F74-BC45-341E4D7E770B,3,32.8110790425,3.0,10.9370263475,MBP,GGPUKE,L12345j,532AF537ACA74F74BC45341E4D7E770B,SLOT,32.8110790425,10.9370263475,3
