GAME_WEEK,GGPASS_ID,CID,NICKNAME,BRAND_ID,SITE_ID,TOP_CATEGORY,BET,GGR,THEO_WIN,DAYS_PLAYED
2025-12-08,F7B19C43-6602-411E-B04D-022CAF96C65B,F7B19C436602411EB04D022CAF96C65B,veslo437,POKEROK,GGPOK,SLOT,6.00000000,3.16000000,0.246600000000,1
2026-01-05,AFA67723-6187-411B-A7B9-390085C822DF,AFA677236187411BA7B9390085C822DF,AAKKQQTT888888,MBP,GGPUKE,LIVE_DEALER,1.62942571,1.42932080,0.048882771300,1
2025-12-22,FC1B0C55-979E-4B2A-901A-33B8D9DC7FA9,FC1B0C55979E4B2A901A33B8D9DC7FA9,KlassicZOV,POKEROK,GGPOK,LIVE_DEALER,12.00000000,7.34000000,0.360000000000,1
2025-12-01,74F1082D-8544-474A-AB24-AECDAAB7963B,74F1082D8544474AAB24AECDAAB7963B,superstitum,MBP,GGPUKE,SLOT,0.02828498,0.02828498,0.000848549400,1
2025-12-22,15939893-61D3-48DD-BCA0-3A679FC9A9E6,1593989361D348DDBCA03A679FC9A9E6,LordBlacky098,GGPCOM,GGPCOM,SLOT,3.31000000,3.00000000,0.107575000000,1
2026-01-05,9EC3CD6F-DC6D-4F85-B57D-3BF22ECD09D5,9EC3CD6FDC6D4F85B57D3BF22ECD09D5,Susan008,MBP,GGPUKE,CASINO,110.56263573,39.59309635,3.316879071900,1
2025-12-15,EFD0A4E2-2F6A-4993-AA17-5AEDBAFE6991,EFD0A4E22F6A4993AA175AEDBAFE6991,Pospex,POKEROK,GGPOK,SLOT,0.80000000,0.80000000,0.026800000000,1
2025-12-08,5D3C0B0E-9011-4E3C-BB43-5F087E4F3C0A,5D3C0B0E90114E3CBB435F087E4F3C0A,Yisusalonso,GGPCOM,GGPCOM,CASINO,165.30000000,6.71000000,4.959000000000,1
2025-12-01,2CC3DC75-BA92-458C-8081-6A0AE6FF117F,2CC3DC75BA92458C80816A0AE6FF117F,Yibo1823,MBP,GGPUKE,SLOT,21.93954029,11.46517912,0.822732760875,1
2025-12-08,73C5AACF-42FF-4352-9570-32AB7F7BE69D,73C5AACF42FF4352957032AB7F7BE69D,Dragon Turtle,MBP,GGPUKE,LIVE_DEALER,0.14152218,0.14152218,0.004245665400,1
2025-12-01,20324DF3-C8C7-4B3D-A77F-BC952286A60A,20324DF3C8C74B3DA77FBC952286A60A,SHOSEI,GGPCOM,GGPJP,SLOT,90.00000000,78.42000000,3.438000000000,1
2026-01-05,BFF39E53-E293-42BB-9FA1-91680BFEA168,BFF39E53E29342BB9FA191680BFEA168,LoTo1,POKEROK,GGPOK,SLOT,18.00000000,16.84000000,0.626400000000,1
2025-12-22,478F5DF4-8C7C-4D23-9FF7-31624479DC28,478F5DF48C7C4D239FF731624479DC28,tufen,MBP,GGPUKE,SLOT,216.98352562,55.63205022,6.509505768600,1
2025-12-29,6337AA9B-CDA6-4863-BFD4-11CCA15147C9,6337AA9BCDA64863BFD411CCA15147C9,SpaceShard,POKEROK,GGPOK,SLOT,10.30000000,5.18000000,0.393460000000,1
2025-12-08,45487DB3-730E-47C9-B6F7-193FDBEEC234,45487DB3730E47C9B6F7193FDBEEC234,vossart,POKEROK,GGPOK,SLOT,6.00000000,6.00000000,0.180000000000,1
2025-12-01,2BFF17EC-0385-4C83-A80B-EEA763B33498,2BFF17EC03854C83A80BEEA763B33498,kohner,GGPCOM,GGPPL,SLOT,29.50000000,-19.75000000,1.041350000000,1
2025-12-08,5BFA7B3F-C652-4BAE-8D23-A47866F0972B,5BFA7B3FC6524BAE8D23A47866F0972B,Nandos100,GGPCOM,GGPCOM,CASINO,2.93000000,2.93000000,0.087900000000,1
2025-12-01,4EFD00E7-DA54-4798-86D3-E168654C59DB,4EFD00E7DA54479886D3E168654C59DB,ddjddj,MBP,GGPUKE,CASINO,5.65542886,-36.76028758,0.169662865800,1
2025-12-15,04638549-895F-44EF-B640-A4CCED7DB4B3,04638549895F44EFB640A4CCED7DB4B3,Tjiang,MBP,GGPUKE,CASINO,20.82937225,-22.50366784,0.624881167500,1
2025-12-22,54C5385A-82E5-41D7-99DF-4963BE68CE45,54C5385A82E541D799DF4963BE68CE45,007eh,GGPCOM,GGPCOM,CASINO,1.96000000,1.00000000,0.058800000000,1
2025-12-15,B4DFE376-CE2F-43FB-A840-64A26D0AF6C1,B4DFE376CE2F43FBA84064A26D0AF6C1,Skrepy Coco,GGPCOM,GGPUA,SLOT,31.34000000,-1.71000000,1.115302000000,1
2026-01-05,EEFF2DC9-CEC0-4C19-8429-53C4AA569FF1,EEFF2DC9CEC04C19842953C4AA569FF1,Gena1,POKEROK,GGPOK,SLOT,11.00000000,6.27000000,0.368500000000,1
2025-12-29,36EF6E37-E786-408B-BF32-CC56DE0C9493,36EF6E37E786408BBF32CC56DE0C9493,Tip0chek,GGPCOM,GGPUA,SLOT,1.90000000,0.48000000,0.057000000000,1
2025-12-29,43C8915E-980F-44D5-A773-C49D3B8A8210,43C8915E980F44D5A773C49D3B8A8210,SmallKick,GGPCOM,GGPUA,SLOT,3.40000000,3.04000000,0.129880000000,1
2025-12-01,3F065343-4B47-4515-B32E-6714D645F3F9,3F0653434B474515B32E6714D645F3F9,Brynbo,MBP,GGPUKE,LIVE_DEALER,5.66181685,1.69854505,0.169854505500,1
2026-01-05,A85F36E6-484A-4C48-B48A-C07E12810D03,A85F36E6484A4C48B48AC07E12810D03,RMBplay888,MBP,GGPUKE,SLOT,1221.60354391,42.74134361,36.648106317300,2
2025-12-01,0CD41AA5-6941-4286-BF0C-2F7192488F6B,0CD41AA569414286BF0C2F7192488F6B,TheDog9819,GGPCOM,GGPCOM,LIVE_DEALER,13.54000000,3.86000000,0.406200000000,1
2025-12-01,ED18E59B-D76C-42C3-BDEB-8CF1A0F081AB,ED18E59BD76C42C3BDEB8CF1A0F081AB,q3ru777,GGPCOM,GGPCOM,CASINO,3.11000000,1.00000000,0.093300000000,1
2025-12-22,D8E71A46-7903-45F1-A90C-8B6D04CA1565,D8E71A46790345F1A90C8B6D04CA1565,JUICY_M,POKEROK,GGPOK,CASINO,1.90000000,1.00000000,0.057000000000,1
2026-01-05,68BA6689-6E9B-48D2-B253-AFDFA4827DBB,68BA66896E9B48D2B253AFDFA4827DBB,sAcrAdvAriAnce,GGPCOM,GGPCOM,CASINO,3.00000000,3.00000000,0.090000000000,1
2025-12-15,DAB09C01-A598-4337-B1A0-E7A168B82D0B,DAB09C01A5984337B1A0E7A168B82D0B,Topabezstopa,GGPCOM,GGPUA,SLOT,3406.42000000,396.22000000,103.170500000000,1
2026-01-12,23D8A010-1B3D-48E6-872C-BE0EFECEBFFE,23D8A0101B3D48E6872CBE0EFECEBFFE,Pariass,GGPCOM,GGPUA,CASINO,3.55000000,1.00000000,0.124250000000,1
2025-12-29,5FD5B40A-9D84-4FFE-A7CD-29207E0C1475,5FD5B40A9D844FFEA7CD29207E0C1475,KITAYO,MBP,GGPUKE,CASINO,1.48627907,0.85746870,0.044588372100,1
2025-12-29,4BF102C8-790A-444A-B8BD-A78D7E0EB528,4BF102C8790A444AB8BDA78D7E0EB528,Yoyoh420weed,GGPCOM,GGPCOM,SLOT,2.82000000,1.00000000,0.091650000000,1
2025-12-01,61AEE97C-6887-4CC3-86C9-DC7FCC6BC680,61AEE97C68874CC386C9DC7FCC6BC680,Belka_1212_,GGPCOM,GGPPL,SLOT,4.00000000,4.00000000,0.120000000000,1
2025-12-15,5883269F-EEE7-40BD-B528-63CC431C2ABC,5883269FEEE740BDB52863CC431C2ABC,CristhianG20,GGPCOM,GGPCOM,CASINO,5.04000000,1.00000000,0.151200000000,1
2025-12-29,83CFCDC1-E740-45EF-96F3-57D808C80EF2,83CFCDC1E74045EF96F357D808C80EF2,Trahtor2,POKEROK,GGPOK,SLOT,1.20000000,1.20000000,0.040200000000,1
2025-12-29,51D24958-BC9F-45FF-863A-B55C97755F38,51D24958BC9F45FF863AB55C97755F38,Kev__hdz,GGPCOM,GGPCOM,CASINO,1.00000000,1.00000000,0.035000000000,1
2025-12-15,C2C0AAF8-26E0-478F-8529-9040E3445BD9,C2C0AAF826E0478F85299040E3445BD9,e-Cartoon,POKEROK,GGPOK,SLOT,27.60000000,-1.47000000,0.924600000000,1
2025-12-22,54AF5CDE-E9B2-4E36-9214-7AB46086DD88,54AF5CDEE9B24E3692147AB46086DD88,Lluo123321,MBP,GGPUKE,SLOT,3.31106925,1.42718502,0.115887423750,1
2026-01-12,0B0F285D-E472-424C-90CD-03055EBAAE2D,0B0F285DE472424C90CD03055EBAAE2D,AdrianWynn168,MBP,GGPUKE,SLOT,242.42215654,-37.26791801,7.938737668895,1
2025-12-22,CC4839E0-D6D5-4783-B12E-A5F546A36D67,CC4839E0D6D54783B12EA5F546A36D67,AKCHAOy,MBP,GGPUKE,SLOT,164.77000795,30.76123402,4.943100238500,1
2025-12-29,73200165-3A84-4BBD-B279-BE4363C3E626,732001653A844BBDB279BE4363C3E626,BATPAY,GGPCOM,GGPPL,SLOT,3.95000000,0.00000000,0.118500000000,1
2025-12-01,0F10194D-CB2D-43D3-BD62-4BDDDB6C34C7,0F10194DCB2D43D3BD624BDDDB6C34C7,Qsdfgld,MBP,GGPUKE,SLOT,70.71155625,24.53691002,2.701181448750,1
2025-12-22,A8FDC436-F0E3-406C-8DC0-87A7B4458D48,A8FDC436F0E3406C8DC087A7B4458D48,qweyou123,MBP,GGPUKE,CASINO,51.83679788,9.23121058,1.555103936400,1
2026-01-05,61998215-BEA8-4770-B254-DC31C4F6848B,61998215BEA84770B254DC31C4F6848B,shun123123888,MBP,GGPUKE,SLOT,84.47285934,14.43614009,3.387361659534,1
2026-01-12,0A29E04D-5F5C-4BFA-ACE3-25FFA5664BB6,0A29E04D5F5C4BFAACE325FFA5664BB6,Jack is fish,MBP,GGPUKE,SLOT,360.71925877,-37.34248827,10.821577763100,1
2026-01-12,E03B50B4-6C1D-4DE0-A309-7A28AA1AF32A,E03B50B46C1D4DE0A3097A28AA1AF32A,PablitoAlimana,GGPCOM,GGPCOM,CASINO,10.28000000,2.00000000,0.308400000000,1
2025-12-01,3E64D4AB-35CA-4DB5-90DE-2FAEC92AB396,3E64D4AB35CA4DB590DE2FAEC92AB396,selya31,POKEROK,GGPOK,SLOT,8.60000000,-39.24000000,0.328520000000,1
2025-12-08,0507B1C3-C054-466F-B58D-5AA982738C5E,0507B1C3C054466FB58D5AA982738C5E,black ajack,MBP,GGPUKE,CASINO,0.70828051,0.70828051,0.021248415300,1
2025-12-15,B48BFBBC-9266-4C9D-881F-4C33B6854910,B48BFBBC92664C9D881F4C33B6854910,lajiyu,MBP,GGPUKE,CASINO,21.15583807,1.98646367,0.634675142100,1
2025-12-08,414A9E73-59B0-4F13-A64C-527B8C775621,414A9E7359B04F13A64C527B8C775621,Parvus,POKEROK,GGPOK,CASINO,2.45000000,1.00000000,0.073500000000,1
2026-01-12,4C2FB81C-AE4C-4355-8D7D-C8C414F45C18,4C2FB81CAE4C43558D7DC8C414F45C18,insx,MBP,GGPUKE,LIVE_DEALER,11.10013208,3.70004403,0.333003962400,1
2025-12-01,CF8C1AD6-6569-4E27-93AF-4A13A77E1068,CF8C1AD665694E2793AF4A13A77E1068,Harryxu,MBP,GGPUKE,SLOT,1.27390879,0.14154542,0.038217263700,1
2025-12-29,D261EAD7-069A-4059-8B5E-56549B636C4B,D261EAD7069A40598B5E56549B636C4B,888gyi,MBP,GGPUKE,CASINO,1.11332190,0.85640146,0.033399657000,1
2026-01-12,8C8879A6-EC82-44C8-9980-928F8FFCF282,8C8879A6EC8244C89980928F8FFCF282,AQiu@,MBP,GGPUKE,CASINO,222.83843139,-22.49879983,6.685152941700,1
2025-12-01,CBF7B78E-65BB-4C11-BC9D-7921C61B6CDB,CBF7B78E65BB4C11BC9D7921C61B6CDB,Chutingjai,NATURAL8,Natural8,SLOT,8.00000000,0.20000000,0.258040000000,1
2026-01-05,BD2CA7BE-947F-4CAF-B998-F19E319758CF,BD2CA7BE947F4CAFB998F19E319758CF,JZZZJ,MBP,GGPUKE,LIVE_DEALER,388.26159307,2.45680944,11.647847792100,1
2025-12-22,B8595010-792B-44AF-B6D4-BEC0A8ED1DC4,B8595010792B44AFB6D4BEC0A8ED1DC4,derian_la_mano,GGPCOM,GGPPL,CASINO,184.58000000,-31.72000000,5.537400000000,1
2026-01-12,D0FFFD32-B6CB-47B8-8690-A2C0728426FE,D0FFFD32B6CB47B88690A2C0728426FE,Madany400,NATURAL8,Natural8,SLOT,9.50000000,1.00000000,0.380000000000,1
2025-12-22,C75D94E2-83C0-42C4-88F1-651BA3031425,C75D94E283C042C488F1651BA3031425,Timason,POKEROK,GGPOK,SLOT,28.00000000,18.47000000,1.069600000000,1
2026-01-12,BF0600CC-560A-493D-9F6B-57D8AD3B81CA,BF0600CC560A493D9F6B57D8AD3B81CA,rag777,MBP,GGPUKE,SLOT,38.94861679,-0.63097906,1.168458503700,1
2025-12-01,969C8B95-E2F9-4C6B-846F-E07C2FAE6A8F,969C8B95E2F94C6B846FE07C2FAE6A8F,Zero Gravity,GGPCOM,GGPCOM,SLOT,11.04000000,0.96000000,0.331200000000,1
2025-12-01,498CA0ED-EEE6-4ADF-9B61-6BB460A48449,498CA0EDEEE64ADF9B616BB460A48449,123fish3,MBP,GGPUKE,SLOT,0.24891594,-0.13577233,0.010205553540,1
2025-12-15,0E7AC335-1B8D-4EFE-B2F8-5C7CB85BE724,0E7AC3351B8D4EFEB2F85C7CB85BE724,Aping333333,MBP,GGPUKE,SLOT,481.97630738,108.87642540,14.459289221400,1
2025-12-01,DE1B72C2-EDCA-4BB9-8CC5-64F1380F7390,DE1B72C2EDCA4BB98CC564F1380F7390,Chenxuelin,MBP,GGPUKE,SLOT,1.55475494,1.55475494,0.046642648200,1
2025-12-01,4E5BAF80-3DA8-41B4-A7A1-1FB0CDB1BEB9,4E5BAF803DA841B4A7A11FB0CDB1BEB9,algy199874,NATURAL8,Natural8,LIVE_DEALER,209.37000000,-15.99000000,6.303240000000,1
2025-12-08,FDDE3BC0-05C9-455B-ADB5-0D79DE6BAAF4,FDDE3BC005C9455BADB50D79DE6BAAF4,AK_Profit,POKEROK,GGPOK,SLOT,10.00000000,10.00000000,0.350000000000,1
2025-12-22,EB0F96F2-428A-45E5-87E4-6833F4636F89,EB0F96F2428A45E587E46833F4636F89,FTmiss7,MBP,GGPUKE,SLOT,0.29966737,0.14269875,0.008990021100,1
2025-12-29,FDE0E5FA-4499-41E8-B737-50178BC04046,FDE0E5FA449941E8B73750178BC04046,s1cc,POKEROK,GGPOK,SLOT,0.50000000,0.44000000,0.017650000000,1
2025-12-15,945A1086-53AF-4D93-BF6D-B4CB2B6CC28D,945A108653AF4D93BF6DB4CB2B6CC28D,LIU456,MBP,GGPUKE,LIVE_DEALER,1.57644479,0.85213232,0.047293343700,1
2025-12-01,7D3409F2-E0BE-47C2-915B-EDAB1754A8DF,7D3409F2E0BE47C2915BEDAB1754A8DF,KOGAN VAIRIM,POKEROK,GGPOK,SLOT,0.50000000,0.45000000,0.019800000000,1
2025-12-22,ACD4A29A-A305-4B77-9441-A47B54AF7F97,ACD4A29AA3054B779441A47B54AF7F97,No Can NoBB,MBP,GGPUKE,SLOT,21.47913455,-4.83815722,0.805467545625,1
2025-12-22,13A2D1B6-D599-498D-8452-F40EDF7638A4,13A2D1B6D599498D8452F40EDF7638A4,LUKESI,MBP,GGPUKE,CASINO,44.49792783,3.32455783,1.334937834900,1
2025-12-22,1470591C-21E8-485F-A48F-F49ABC8C4121,1470591C21E8485FA48FF49ABC8C4121,Kulichao,POKEROK,GGPOK,SLOT,15.46000000,4.09000000,0.516700000000,1
2025-12-01,3FC76100-0B40-4DA3-84A3-03EB9F5FAE92,3FC761000B404DA384A303EB9F5FAE92,Dangerphuon,NATURAL8,Natural8,SLOT,37.36000000,22.12000000,1.291300000000,1
2025-12-15,A35CAC1E-B350-4916-A55D-35A5233CFE9A,A35CAC1EB3504916A55D35A5233CFE9A,Dark3st,NATURAL8,Natural8,LIVE_DEALER,1.08000000,0.31000000,0.043200000000,1
2026-01-05,587AB014-83FD-4B83-BAC7-BC1A3A27924C,587AB01483FD4B83BAC7BC1A3A27924C,AlexP81,POKEROK,GGPOK,SLOT,15.00000000,-43.27000000,0.573000000000,1
2025-12-15,C4177028-4574-49F1-9203-2D87CA6A3E29,C4177028457449F192032D87CA6A3E29,Ontheriver994,NATURAL8,Natural8,SLOT,15.04000000,5.00000000,0.526400000000,1
2025-12-08,48FA9A72-682D-476B-860E-57BB3ECDAC74,48FA9A72682D476B860E57BB3ECDAC74,Kikeman1,GGPCOM,GGPCOM,SLOT,0.56000000,-2.44000000,0.019600000000,1
2026-01-05,5EE8F132-622C-43AF-B9D5-7C9FE875D486,5EE8F132622C43AFB9D57C9FE875D486,mxndmr,GGPCOM,GGPCOM,CASINO,58.58000000,4.95000000,2.050300000000,1
2025-12-29,4CCE0BE6-1C99-4A43-AD4E-40D008811FE9,4CCE0BE61C994A43AD4E40D008811FE9,Me-Fortune,NATURAL8,Natural8,SLOT,19.05000000,2.00000000,0.571500000000,1
2025-12-01,CF02D6CB-B227-4F0A-89F8-3AFF78F9DEBF,CF02D6CBB2274F0A89F83AFF78F9DEBF,ponycns9612,GGPCOM,GGPCOM,SLOT,1.08000000,1.00000000,0.032400000000,1
2025-12-22,6EE75CB3-6E24-4D64-A848-5C9CC80F7944,6EE75CB36E244D64A8485C9CC80F7944,Amara_,POKEROK,GGPOK,CASINO,4.00000000,4.00000000,0.120000000000,1
2025-12-15,64C8F003-942A-4D92-B5FC-25645EA92B34,64C8F003942A4D92B5FC25645EA92B34,Gsjt123,MBP,EVPUKE,SLOT,428.19258372,158.75869428,16.057221889500,1
2026-01-12,486CA02F-F8F6-4F4C-9BBF-9C9AA7AF17AE,486CA02FF8F64F4C9BBF9C9AA7AF17AE,xqcfans,MBP,GGPUKE,SLOT,495.13213992,48.39896233,14.853964197600,1
2025-12-01,B65B384A-2358-4C9E-8DED-C47EEA099FE4,B65B384A23584C9E8DEDC47EEA099FE4,EastonPZ,POKEROK,GGPOK,SLOT,2.60000000,0.55000000,0.087100000000,1
2025-12-08,12C28F90-DCC9-46B5-932A-AEBD3F80F538,12C28F90DCC946B5932AAEBD3F80F538,chaofan568,MBP,GGPUKE,SLOT,0.70874736,0.60952273,0.021262420800,1
2025-12-22,B6AA0CD0-BFDA-4318-A872-4B604D9EF108,B6AA0CD0BFDA4318A8724B604D9EF108,Don Art82333,POKEROK,GGPOK,SLOT,10.88000000,6.00000000,0.326400000000,1
2025-12-22,77E21CE6-E73F-4F21-B7F0-BECB6F639770,77E21CE6E73F4F21B7F0BECB6F639770,laptiteaudrey14,GGPCOM,GGPCOM,SLOT,4.00000000,4.00000000,0.130000000000,1
2025-12-08,91708ADC-5BC5-469F-B0E0-9375EC353A34,91708ADC5BC5469FB0E09375EC353A34,Jicam,GGPCOM,GGPCOM,CASINO,1.00000000,1.00000000,0.030000000000,1
2025-12-01,36656943-5F14-4941-95AC-48D2EAFD2FB4,366569435F14494195AC48D2EAFD2FB4,mMin55555,NATURAL8,Natural8,SLOT,9.71000000,4.78000000,0.356357000000,1
2025-12-01,ABD190A2-FEF1-4AEC-B714-4CC58C92B67B,ABD190A2FEF14AECB7144CC58C92B67B,baoyibao,MBP,GGPUKE,SLOT,19.08108330,17.95035243,0.639216290550,1
2025-12-15,0AD04026-C0E5-4D52-9156-3CD65A933F47,0AD04026C0E54D5291563CD65A933F47,Underground88,POKEROK,GGPOK,CASINO,69.08000000,-0.48000000,2.417800000000,1
2026-01-12,9A0E794D-0700-4AE7-A8E1-38A6B2DAD015,9A0E794D07004AE7A8E138A6B2DAD015,woaiGG777,MBP,GGPUKE,SLOT,0.04299134,0.04299134,0.001766944074,1
2025-12-01,B6AAEDF6-2B30-4A5D-9AD5-C4452C4C10FB,B6AAEDF62B304A5D9AD5C4452C4C10FB,Number_03,GGPCOM,GGPCOM,CASINO,5.00000000,5.00000000,0.162500000000,1
2025-12-22,A08095E5-7147-4C00-B99D-D3C9EA4B9118,A08095E571474C00B99DD3C9EA4B9118,kiss_X,MBP,GGPUKE,CASINO,155.82283461,28.36111927,4.674685038300,1
2025-12-08,4ADD4E16-1E01-47A8-97B0-DFADD9C81520,4ADD4E161E0147A897B0DFADD9C81520,Hugo0011,NATURAL8,Natural8,CASINO,5.45000000,0.43000000,0.163500000000,1
2025-12-22,0344FFDE-22A2-4902-ADF5-1CB626CD1AF4,0344FFDE22A24902ADF51CB626CD1AF4,houguoyu,MBP,GGPUKE,CASINO,14640.39059501,-280.38448751,439.211717850300,1
2025-12-29,0FD89B53-FD93-4EEF-99D0-B0BCB2BE6BEB,0FD89B53FD934EEF99D0B0BCB2BE6BEB,Femida777,POKEROK,GGPOK,SLOT,1275.00000000,427.09000000,44.896500000000,1
2025-12-08,871E0129-AB90-4782-A36C-BCD838586DE4,871E0129AB904782A36CBCD838586DE4,ElizeyGames,GGPCOM,GGPCOM,CASINO,4.62000000,2.00000000,0.138600000000,1
2025-12-08,F14AC818-91CC-4F11-AA1E-499E71D4855E,F14AC81891CC4F11AA1E499E71D4855E,staeer,MBP,GGPUKE,CASINO,392.29379763,34.96955983,11.768813928900,2
2025-12-01,67E8C361-5C23-40B7-BA39-1AF777A03D94,67E8C3615C2340B7BA391AF777A03D94,HuBei_9257,MBP,GGPUKE,CASINO,61.65310025,4.24024073,2.157858508750,1
2025-12-01,35D2DED1-9802-47FD-932C-DD55CCED3211,35D2DED1980247FD932CDD55CCED3211,China PanDa,MBP,GGPUKE,LIVE_DEALER,186.71524300,65.62329401,5.601457290000,1
2025-12-15,25657874-56C5-4D82-9901-ABB2EC259D00,2565787456C54D829901ABB2EC259D00,SHEN XIAO WANG,MBP,GGPUKE,LIVE_DEALER,141.45697847,-218.97426648,4.243709354100,1
2026-01-12,20B9C254-B534-4E86-941F-84644997404B,20B9C254B5344E86941F84644997404B,Gold_Monkey,POKEROK,GGPOK,SLOT,1654.05000000,381.38000000,49.621500000000,1
2025-12-15,3EAAE6A5-3CD9-4524-A6E8-56612388859C,3EAAE6A53CD94524A6E856612388859C,Anna Altukhova,POKEROK,GGPOK,SLOT,34.95000000,-3.88000000,1.398000000000,1
2025-12-08,F8DB8592-624A-46E5-9842-2B70AEBDC3F7,F8DB8592624A46E598422B70AEBDC3F7,Jaromen,GGPCOM,GGPPL,SLOT,1.00000000,1.00000000,0.030000000000,1
2025-12-15,ECF99C60-C4E6-4C3E-8C4F-9724E39AC480,ECF99C60C4E64C3E8C4F9724E39AC480,mucktibaby,NATURAL8,Natural8,CASINO,7.51000000,2.00000000,0.225300000000,1
2025-12-01,6BC92278-19D6-4797-BD3E-63A09BB51ED3,6BC9227819D64797BD3E63A09BB51ED3,woro150,GGPCOM,GGPPL,SLOT,10015.80000000,-1380.58000000,410.647800000000,1
2025-12-15,F19F0997-AF63-4AB0-9CB6-6CC80698334E,F19F0997AF634AB09CB66CC80698334E,LuvPrs,GGPCOM,GGPCOM,SLOT,6.45000000,5.00000000,0.193500000000,1
2025-12-08,850BC6BB-0831-4F6B-8A62-EA30543AC80E,850BC6BB08314F6B8A62EA30543AC80E,YUNqiW,MBP,GGPUKE,SLOT,22.09835184,-17.84866878,0.662950555200,1
2025-12-08,E4704CB8-9932-4F3A-836F-E9901FA595D1,E4704CB899324F3A836FE9901FA595D1,Lenin Hernandez,GGPCOM,GGPCOM,SLOT,161.58000000,15.94000000,5.655300000000,1
2025-12-15,4C563D58-3788-4B17-A773-18A57CBE3B49,4C563D5837884B17A77318A57CBE3B49,Slava BTG,POKEROK,GGPOK,SLOT,25.00000000,20.50000000,0.955000000000,1
2025-12-22,5B0A2B2A-DA50-46F5-B7A6-7E5766CA0C2B,5B0A2B2ADA5046F5B7A67E5766CA0C2B,kahaolo04,NATURAL8,Natural8,CASINO,60.85000000,-8.88000000,1.825500000000,1
2025-12-15,77BAC720-6CCF-426B-9F6B-2A6363BBD2D1,77BAC7206CCF426B9F6B2A6363BBD2D1,QYZ12,MBP,GGPUKE,LIVE_DEALER,17.45240318,5.53368881,0.610834111300,1
2026-01-12,947D927F-28AB-4BE0-BF60-43D850238CDE,947D927F28AB4BE0BF6043D850238CDE,Poker_Newbee,MBP,GGPUKE,SLOT,5.58887384,-73.60690154,0.213494980688,1
2025-12-29,50C11FA2-5C8F-4261-83D3-B3B6B1527710,50C11FA25C8F426183D3B3B6B1527710,MariMore73,GGPCOM,GGPCOM,SLOT,13.40000000,1.00000000,0.402000000000,1
2025-12-15,801F6ACC-7159-479A-B23D-7BF594F64237,801F6ACC7159479AB23D7BF594F64237,Zzzzzzz927,MBP,GGPUKE,SLOT,2222.43485066,353.67195119,66.673045519800,1
2025-12-15,E4843681-87CD-4FD1-A31F-DB71222400EB,E484368187CD4FD1A31FDB71222400EB,I am ur daddy,MBP,GGPUKE,CASINO,221.43532570,-33.19542135,6.643059771000,1
2025-12-01,004481F8-525F-4D85-9E1B-7E3FDA6BEF8D,004481F8525F4D859E1B7E3FDA6BEF8D,Arsenal000,GGPCOM,GGPCOM,SLOT,1.00000000,1.00000000,0.030000000000,1
2025-12-08,7D75536E-5588-4E96-A29A-6ACB12BCF806,7D75536E55884E96A29A6ACB12BCF806,Steriod,GGPCOM,GGPPL,CASINO,2.10000000,0.90000000,0.073500000000,1
2025-12-08,3DC7D7DF-A1FB-481F-A80F-1861C3F82AB3,3DC7D7DFA1FB481FA80F1861C3F82AB3,Nikita Khan,POKEROK,GGPOK,SLOT,3.32000000,1.15000000,0.099600000000,1
2026-01-05,947248EA-93D0-4AB2-BF02-972415094402,947248EA93D04AB2BF02972415094402,JoyMount,POKEROK,GGPOK,CASINO,58.80000000,15.00000000,1.911000000000,1
2025-12-08,E93C76F6-1D75-4C6E-8853-87D343C3CDA6,E93C76F61D754C6E885387D343C3CDA6,bestche,POKEROK,GGPOK,SLOT,0.09000000,0.09000000,0.002700000000,1
2026-01-05,179A0FBC-9DDB-4188-84A3-B7D00782EC17,179A0FBC9DDB418884A3B7D00782EC17,DarnopyhMaksim,POKEROK,GGPOK,SLOT,49.99000000,6.27000000,1.499700000000,1
2025-12-08,F9F53D9D-B1AF-418A-A940-4732A2AECE8A,F9F53D9DB1AF418AA9404732A2AECE8A,Malupicks,GGPCOM,GGPCOM,CASINO,12.31000000,5.00000000,0.400075000000,1
2025-12-01,CDFBDCB1-347D-45A4-B425-AC84F6B736A2,CDFBDCB1347D45A4B425AC84F6B736A2,AAXXTT,MBP,GGPUKE,SLOT,16.08464651,0.42402407,0.562962627850,1
2026-01-05,8CD6AD47-7F5E-43F7-B152-3AD35C420F20,8CD6AD477F5E43F7B1523AD35C420F20,bubbleboi310,NATURAL8,Natural8,SLOT,41.18000000,-0.64000000,1.235400000000,1
2025-12-08,13B68270-FD30-43D6-87CE-76769BA94658,13B68270FD3043D687CE76769BA94658,jhook,GGPCOM,GGPCOM,CASINO,5.58000000,-2.60000000,0.167400000000,1
2026-01-05,36C08857-A629-4143-8BA2-FE085488BB5C,36C08857A62941438BA2FE085488BB5C,taotao615,MBP,GGPUKE,LIVE_DEALER,2.42203276,1.17518749,0.072660982800,1
2025-12-01,955CC448-73F7-4DC7-9D32-55EED09892BF,955CC44873F74DC79D3255EED09892BF,CRCVindas,GGPCOM,GGPCOM,SLOT,1.00000000,1.00000000,0.030000000000,1
2025-12-29,08BB4778-3A49-41DE-81E1-E760F7E73DE5,08BB47783A4941DE81E1E760F7E73DE5,karapyzn,POKEROK,GGPOK,SLOT,93.80000000,46.50000000,3.225260000000,1
